"","bene_count","bene_count_ge65","bene_count_ge65_suppress_flag","description_flag","drug_name","ge65_suppress_flag","generic_name","npi","nppes_provider_city","nppes_provider_first_name","nppes_provider_last_org_name","nppes_provider_state","specialty_desc","total_30_day_fill_count","total_30_day_fill_count_ge65","total_claim_count","total_claim_count_ge65","total_day_supply","total_day_supply_ge65","total_drug_cost","total_drug_cost_ge65"
"3298",NA,NA,"#","S","PENTAZOCINE-NALOXONE HCL","#","PENTAZOCINE HCL/NALOXONE HCL",1871568881,"ELYRIA","DARSHAN","MAHAJAN","OH","Neurology",14,NA,14,NA,289,NA,2200.25,NA
"3299",NA,0,"","S","BUPRENORPHINE HCL","","BUPRENORPHINE HCL",1073510855,"MANSFIELD","GARY","FRANTZ","OH","Family Practice",23,0,23,0,465,0,1858.25,0
"3300",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1174923304,"WESTLAKE","HEATHER","CLARK-WISE","OH","Nurse Practitioner",20,NA,20,NA,217,NA,186.54,NA
"3301",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1972581403,"HIGHLAND HTS","SHERIF","SALAMA","OH","Interventional Pain Management",75,29,75,29,2246,866,1324.69,439.74
"3302",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1366481822,"WESTERVILLE","VINCENT","CHU","OH","Family Practice",77,NA,77,NA,961,NA,1153.15,NA
"3303",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1770517617,"CHILLICOTHE","ALAN","NOEL","OH","Family Practice",11,0,11,0,330,0,309.8,0
"3304",40,19,"","S","METHADONE HCL","","METHADONE HCL",1184608267,"DAYTON","MORRIS","BROWN","OH","Family Practice",378,154,377,153,10284,4089,8005.71,3088.95
"3305",26,NA,"*","S","METHADONE HCL","","METHADONE HCL",1982927760,"STOW","SANDRA","SADID","OH","Physician Assistant",133,36,133,36,3708,1008,4665.24,1130.65
"3306",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1780666404,"FINDLAY","MATTHEW","MICHAELS","OH","Physical Medicine and Rehabilitation",53,53,53,53,1477,1477,676.17,676.17
"3307",NA,0,"","T","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1386812451,"MILFORD","MARC","WHITSETT","OH","Internal Medicine",21,0,21,0,328,0,5130.13,0
"3308",44,NA,"*","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1952373268,"COLUMBUS","BILLY","BARCLAY","OH","Psychiatry",393,48,393,48,8129,1153,116112.33,13685.79
"3309",25,NA,"*","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1205872256,"COLUMBUS","BENARD","PALMA","OH","Family Practice",241.1,24,241,24,5377,409,79032.35,5802.35
"3310",15,NA,"*","S","METHADONE HCL","","METHADONE HCL",1972501724,"GALION","ROBERT","GOULD","OH","Pain Management",89.8,27.8,89,27,2580,809,1535.3,372.85
"3311",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1003877499,"GREENVILLE","WILLIAM","OSTERBUR","OH","Family Practice",24.4,0,24,0,718,0,3047.38,0
"3312",NA,NA,"*","S","BUPRENORPHINE HCL","","BUPRENORPHINE HCL",1427163906,"DAYTON","JAN","GOUDA","OH","Pain Management",78,25,78,25,1131,377,3717.46,490.93
"3313",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1669456422,"SWANTON","MARK","COCKLEY","OH","Internal Medicine",45,20,45,20,1344,600,1039.6,537.23
"3314",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1841279395,"COLUMBUS","REMUS","NERVEZ","OH","Family Practice",107,0,107,0,749,0,1636.44,0
"3315",16,NA,"*","S","METHADONE HCL","","METHADONE HCL",1376745992,"FAIRLAWN","MICHAEL","LOUWERS","OH","Physical Medicine and Rehabilitation",51,16,51,16,1346,434,1295.29,235.49
"3316",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1023002011,"THORNVILLE","LARRY","COWAN","OH","Family Practice",50.1,0,50,0,1083,0,15049.58,0
"3317",39,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1598726028,"MANSFIELD","PAUL","RITENOUR","OH","Internal Medicine",97,0,97,0,2646,0,37850.16,0
"3318",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1629170600,"PORTSMOUTH","MICHAEL","MARTIN","OH","Internal Medicine",12,12,12,12,336,336,6224.01,6224.01
"3319",NA,NA,"*","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1174504617,"DAYTON","PHILIP","WHITECAR","OH","Family Practice",66.1,22,66,22,1286,410,10208.02,1526.44
"3320",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1972868487,"ATHENS","TODD","JAMROSE","OH","Psychiatry",24,0,23,0,476,0,6194.83,0
"3321",NA,0,"","S","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1477533859,"COLUMBUS","KHALED","AMR","OH","Pain Management",13,0,13,0,388,0,4833.48,0
"3322",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1821082710,"CANTON","JAMES","SCHMOTZER","OH","Hematology/Oncology",20,0,20,0,592,0,480.98,0
"3323",NA,0,"","S","BUTRANS","","BUPRENORPHINE",1356415012,"RAVENNA","JENNIFER","CLAPPER","OH","Internal Medicine",11,0,11,0,310,0,3226.25,0
"3324",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1992760474,"TORONTO","MARK","KISSINGER","OH","Family Practice",12,12,12,12,360,360,222.65,222.65
"3325",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1174573968,"PAULDING","WENDELL","SPANGLER","OH","Family Practice",11,11,11,11,312,312,2260.48,2260.48
"3326",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1134185747,"COLUMBUS","ALLISON","MACEROLLO","OH","Family Practice",24.1,0,24,0,718,0,362.58,0
"3327",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1780667444,"SPRINGFIELD","ARTHUR","WIN","OH","Internal Medicine",12,0,12,0,360,0,381.47,0
"3328",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1740246107,"SAINT CLAIRSVILLE","FREEDA","FLYNN","OH","Family Practice",42.9,0,42,0,1076,0,16028.74,0
"3329",NA,NA,"*","S","PENTAZOCINE-NALOXONE HCL","","PENTAZOCINE HCL/NALOXONE HCL",1932163409,"KETTERING","JAMES","DERKSEN","OH","Family Practice",11,11,11,11,330,330,2404.25,2404.25
"3330",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1205899630,"CINCINNATI","JEANNE","KAVINSKY","OH","Internal Medicine",19,0,19,0,552,0,403.7,0
"3331",NA,0,"","S","BUPRENORPHINE HCL","","BUPRENORPHINE HCL",1104978832,"TOLEDO","MUNIR","AHMAD","OH","Family Practice",28,0,28,0,487,0,1276.63,0
"3332",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1972620235,"CINCINNATI","RAYMOND","NOSCHANG","OH","Internal Medicine",35,23,35,23,1009,649,927.46,592.54
"3333",NA,NA,"*","S","BUPRENORPHINE-NALOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1457440802,"CINCINNATI","KATHERINE","SCHMIDT","OH","Psychiatry",28.9,NA,28,NA,621,NA,9608.09,NA
"3334",74,12,"","S","METHADONE HCL","","METHADONE HCL",1942319801,"CINCINNATI","LUIS","PAGANI","OH","Neurology",572.2,77.6,570,77,15836,2329,26217.22,2953.3
"3335",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1336116326,"TOLEDO","MARK","WENTZ","OH","Family Practice",22,22,22,22,660,660,950.66,950.66
"3336",NA,NA,"*","S","SUBOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1427013986,"ASHTABULA","KHOA","TRAN","OH","Psychiatry",28,NA,28,NA,367,NA,5425.38,NA
"3337",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1356333785,"COLUMBUS","DEBRA","GRAYSON","OH","Family Practice",35,11,35,11,1050,330,1018.47,235.54
"3338",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1720297211,"LORAIN","MUAWIA","ABUSHUKUR","OH","Geriatric Medicine",28,0,28,0,280,0,281.74,0
"3339",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1306895842,"CINCINNATI","ARSHAD","JAVED","OH","Internal Medicine",41,0,41,0,896,0,18254.45,0
"3340",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1548224280,"CINCINNATI","NAVEENA","NELSON","OH","Geriatric Medicine",12,NA,12,NA,103,NA,305.73,NA
"3341",15,NA,"*","T","SUBOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1053603514,"CINCINNATI","ANDREA","HOLINGA","OH","General Practice",34.3,NA,34,NA,656,NA,8266.63,NA
"3342",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1518944750,"HILLIARD","PAUL","DUSSEAU","OH","Family Practice",27,27,19,19,805,805,635.25,635.25
"3343",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1437153830,"YOUNGSTOWN","SANTUCCIO","RICCIARDI","OH","Internal Medicine",16,NA,14,NA,472,NA,728.13,NA
"3344",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1316046188,"CINCINNATI","AMAN","AHMED","OH","Internal Medicine",13,NA,13,NA,323,NA,191.62,NA
"3345",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1982693529,"VANDALIA","JAMES","WILCHER","OH","Family Practice",13,0,13,0,390,0,251.48,0
"3346",NA,0,"","S","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1356338222,"GAHANNA","GIRIDHAR","SINGH","OH","Psychiatry",29,0,29,0,820,0,13342.04,0
"3347",36,NA,"*","S","BUPRENORPHINE-NALOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1184863631,"COLUMBUS","PRADEEP","RAI","OH","General Surgery",130,NA,130,NA,3470,NA,45904.97,NA
"3348",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1508099425,"MORAINE","YVONNE","LUNEKE","OH","Physician Assistant",16,0,16,0,430,0,595.28,0
"3349",NA,0,"","S","ZUBSOLV","","BUPRENORPHINE HCL/NALOXONE HCL",1114993326,"HUDSON","JEANETTE","MOLESKI","OH","Family Practice",13,0,13,0,390,0,4140.37,0
"3350",19,NA,"*","S","METHADONE HCL","","METHADONE HCL",1750523551,"CINCINNATI","SIU FUNG","CHAN","OH","Anesthesiology",68.5,14,68,14,2053,420,1850.17,282.18
"3351",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1841522943,"LANCASTER","ELIZABETH","MARTINELLI","OH","Physician Assistant",13,0,13,0,350,0,183.53,0
"3352",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1295791226,"CINCINNATI","JONATHAN","KUSHNER","OH","Gastroenterology",36,0,36,0,1039,0,1940.73,0
"3353",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1770582686,"STREETSBORO","STEVEN","ROBERTSON","OH","Internal Medicine",13,13,13,13,382,382,314.27,314.27
"3354",12,NA,"*","S","METHADONE HCL","","METHADONE HCL",1689606295,"COLUMBUS","SARAH","BLAKE","OH","Pain Management",68.3,11,68,11,2039,330,1495.99,188.43
"3355",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1720240682,"DUBLIN","ZUHAIR","ABUALRIHY","OH","Family Practice",14,0,14,0,405,0,188.3,0
"3356",12,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1548225287,"HILLIARD","MICHAEL","ORZO","OH","Interventional Pain Management",49.2,NA,47,NA,1446,NA,850.54,NA
"3357",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1194703678,"MENTOR","LOVETTE","PHILLIPS","OH","Family Practice",11.4,NA,11,NA,327,NA,220.15,NA
"3358",NA,0,"","S","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1033174339,"ORIENT","DAVID","MCMAHON","OH","Internal Medicine",14,0,14,0,367,0,4572.74,0
"3359",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1316946098,"TOLEDO","MOUNIR","ELKHATIB","OH","Internal Medicine",14,NA,14,NA,342,NA,343.81,NA
"3360",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1790733848,"MILLERSPORT","JOSEPH","TRAPP","OH","Family Practice",24.4,0,24,0,732,0,883.82,0
"3361",NA,NA,"*","S","SUBOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1366419277,"YOUNGSTOWN","FRANK","RICH","OH","Family Practice",63,NA,63,NA,1498,NA,18730.84,NA
"3362",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1053392555,"ZANESVILLE","SHELLY","DUNMYER","OH","Family Practice",13,0,13,0,374,0,334.58,0
"3363",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1548238298,"MARION","JOSEPH","SPARE","OH","Psychiatry",75.3,0,75,0,2119,0,4839.76,0
"3364",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1407964315,"WOOSTER","TAI-CHI","KWOK","OH","Geriatric Medicine",23,23,21,21,690,690,331.18,331.18
"3365",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1225085210,"DAYTON","ROBERT","LINN","OH","Family Practice",12,12,12,12,336,336,3450.58,3450.58
"3366",NA,NA,"*","S","BUPRENORPHINE HCL","","BUPRENORPHINE HCL",1598745556,"DAYTON","CHARLES","WALTERS","OH","Psychiatry",26,15,26,15,271,203,1184.75,929.47
"3367",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1396723979,"LANCASTER","BRIAN","ORICOLI","OH","Physical Medicine and Rehabilitation",24,11,24,11,720,330,489.22,242.02
"3368",19,NA,"*","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1629170600,"PORTSMOUTH","MICHAEL","MARTIN","OH","Internal Medicine",287,31,287,31,3733,604,52705.71,8952
"3369",11,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1013985290,"CINCINNATI","DOUGLAS","BEHRMAN","OH","Internal Medicine",27,0,27,0,809,0,14691.87,0
"3370",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1619978384,"CHARDON","MATTHEW","PAWLICKI","OH","Family Practice",26,NA,26,NA,753,NA,652.36,NA
"3371",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1891796272,"COLDWATER","TIMOTHY","HEINRICHS","OH","Family Practice",24,0,24,0,720,0,979.77,0
"3372",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1578794954,"DAYTON","LAURA","BEDROSSIAN","OH","Geriatric Medicine",30,30,30,30,477,477,277.53,277.53
"3373",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1548292519,"COLUMBUS","MICHAEL","BOURN","OH","Hospice and Palliative Care",78,12,78,12,2012,360,1884.71,227.52
"3374",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1518963560,"PERRYSBURG","ELEANOR","HOST","OH","Family Practice",25,25,16,16,714,714,6438.15,6438.15
"3375",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1699858316,"COLUMBUS","RADHIKA","GOLLAPUDY","OH","Psychiatry",36,0,36,0,884,0,14194.35,0
"3376",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1437157294,"NEWARK","RICHARD","WHITNEY","OH","Addiction Medicine",13,0,13,0,205,0,2963.59,0
"3377",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1639268352,"ALLIANCE","RICHARD","SHIVERS","OH","Family Practice",17,NA,17,NA,510,NA,796.1,NA
"3378",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1013234939,"CLEVELAND","STACY","MATHEWS","OH","Nurse Practitioner",20,NA,20,NA,561,NA,625.43,NA
"3379",17,NA,"*","S","BUPRENORPHINE HCL","*","BUPRENORPHINE HCL",1346294485,"DAYTON","BHIMAVARAPU","REDDY","OH","Interventional Pain Management",112,NA,112,NA,1279,NA,6102.4,NA
"3380",16,NA,"*","S","METHADONE HCL","","METHADONE HCL",1326046871,"CINCINNATI","GURURAU","SUDARSHAN","OH","Interventional Pain Management",73.2,42,73,42,2160,1260,1083.75,642.55
"3381",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1538165329,"LIMA","DENNIS","PIERSON","OH","Family Practice",22,22,22,22,341,341,256.51,256.51
"3382",21,0,"","S","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1184619041,"COLUMBUS","BERNARD","OPPONG","OH","Internal Medicine",70,0,70,0,1744,0,21855.72,0
"3383",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1154391639,"SHEFFIELD VILLAGE","CHARLES","CHOI","OH","Interventional Pain Management",26,0,26,0,693,0,435.34,0
"3384",11,0,"","T","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1386812451,"MILFORD","MARC","WHITSETT","OH","Internal Medicine",72,0,72,0,525,0,7449.34,0
"3385",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1700814340,"CLEVELAND","PATRICIA","CAMPBELL","OH","Geriatric Medicine",44,24,44,24,900,352,595.23,179.93
"3386",NA,NA,"#","S","BUTRANS","#","BUPRENORPHINE",1962431957,"MOUNT VERNON","FREDERICK","CARROLL","OH","Internal Medicine",18,NA,18,NA,476,NA,8286.76,NA
"3387",NA,0,"","S","ZUBSOLV","","BUPRENORPHINE HCL/NALOXONE HCL",1891738357,"WHEELERSBURG","RODNEY","CROCK","OH","Emergency Medicine",19,0,19,0,95,0,1364.59,0
"3388",NA,0,"","S","BUTRANS","","BUPRENORPHINE",1275595274,"WEST JEFFERSON","MARK","GARWOOD","OH","Family Practice",11,0,11,0,308,0,2452.14,0
"3389",12,NA,"*","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1467488296,"DAYTON","JANICE","PAULEY","OH","Anesthesiology",56,17,56,17,1650,480,32951.36,7731.05
"3390",32,NA,"*","S","SUBOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1902804321,"IRONTON","WILLIAM","BASEDOW","OH","Family Practice",250,NA,250,NA,3269,NA,43039.73,NA
"3391",NA,0,"","S","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1417933490,"LANCASTER","JAMES","GUENTHER","OH","Obstetrics/Gynecology",14,0,14,0,237,0,1828.85,0
"3392",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1710263348,"STOW","ABBY","BARR","OH","Physician Assistant",27,NA,27,NA,810,NA,454.08,NA
"3393",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1649356304,"DUBLIN","MADELYN","SARTAIN","OH","General Practice",73,0,73,0,1266,0,18163.07,0
"3394",NA,0,"","S","BUPRENORPHINE-NALOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1306993985,"WEST CHESTER","QUINTON","MOSS","OH","Psychiatry",37,0,37,0,256,0,5691.72,0
"3395",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1770859969,"COLUMBUS","KEVIN","GULLEY","OH","Family Practice",16,NA,16,NA,480,NA,210.32,NA
"3396",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1508802364,"CONNEAUT","PARMINDER","SINGH","OH","Internal Medicine",19,19,19,19,364,364,2745.26,2745.26
"3397",13,NA,"*","S","BUTRANS","","BUPRENORPHINE",1215034491,"CELINA","KEITH","SNOW","OH","Anesthesiology",78,14,78,14,2167,371,30686.31,3588.52
"3398",20,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1174677389,"YOUNGSTOWN","UNKNOWN","ADITYANJEE","OH","Psychiatry",210,0,210,0,1913,0,25626.24,0
"3399",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1659357770,"SPRINGBORO","EMMA","GARCIA","OH","Family Practice",15,0,15,0,297,0,3523.03,0
"3400",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1245218775,"LORAIN","OSAMA","MALAK","OH","Interventional Pain Management",24,13,24,13,672,364,8724.8,5155.68
"3401",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1275744575,"BATAVIA","LISA","FERNANDEZ","OH","Psychiatry",75,0,75,0,1191,0,21152.44,0
"3402",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1255761029,"CLEVELAND","FRANK","SAJEN","OH","Physician Assistant",15,NA,15,NA,420,NA,359.14,NA
"3403",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1700868312,"LOVELAND","RICHARD","MORMAN","OH","Family Practice",33,20,33,20,990,600,446.93,243.12
"3404",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1477533826,"NEWARK","JEREMY","CAMPBELL","OH","Family Practice",47,36,47,36,759,429,526.41,336.48
"3405",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1497730857,"POLAND","MICHAEL","BLACK","OH","Family Practice",12,12,12,12,360,360,155.61,155.61
"3406",NA,NA,"*","S","METHADONE HCL","","METHADONE HCL",1073527487,"MIDDLEFIELD","DARIA","DREBOTY-CERIMELE","OH","Family Practice",31,31,31,31,510,510,318.59,318.59
"3407",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1295816288,"CIRCLEVILLE","DANIEL","IANNI","OH","Orthopedic Surgery",11,0,11,0,330,0,290,0
"3408",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1407827074,"TOLEDO","GEORGES","JABALY","OH","Family Practice",11,0,11,0,212,0,1112.86,0
"3409",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1245200385,"WEST LIBERTY","LINDA","GRIFFITH","OH","Psychiatry",12,0,12,0,358,0,519.56,0
"3410",14,NA,"*","S","SUBOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1174521504,"CINCINNATI","ROBYN","CHATMAN","OH","Family Practice",20,NA,20,NA,499,NA,7275.44,NA
"3411",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1790755189,"TRENTON","JEFFREY","JARRETT","OH","Family Practice",11,0,11,0,330,0,180.48,0
"3412",12,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1740267244,"SHEFFIELD VILLAGE","SANJAY","KUMAR","OH","Physical Medicine and Rehabilitation",85.3,NA,85,NA,2416,NA,1462.1,NA
"3413",NA,NA,"*","S","BUTRANS","*","BUPRENORPHINE",1205944493,"WEST CHESTER","HARSH","SACHDEVA","OH","Anesthesiology",23,NA,23,NA,644,NA,8973.77,NA
"3414",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1568414142,"ANNA","MATTHEW","VASKO","OH","Family Practice",11,0,11,0,330,0,202.65,0
"3415",NA,0,"","S","BUPRENORPHINE HCL","","BUPRENORPHINE HCL",1942319801,"CINCINNATI","LUIS","PAGANI","OH","Neurology",60,0,60,0,1460,0,12839.68,0
"3416",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1558579318,"DAYTON","YAMINI","TEEGALA","OH","Family Practice",12,0,12,0,360,0,2795.14,0
"3417",NA,0,"","S","BUPRENORPHINE HCL","","BUPRENORPHINE HCL",1407975790,"REYNOLDSBURG","JUDITH","BROWN","OH","Internal Medicine",72.7,0,72,0,1855,0,6885.72,0
"3418",NA,NA,"*","S","BUPRENORPHINE-NALOXONE","*","BUPRENORPHINE HCL/NALOXONE HCL",1639153141,"COLUMBUS","RONALD","MILLER","OH","Internal Medicine",18,NA,18,NA,540,NA,8421.47,NA
"3419",NA,NA,"*","S","BUTRANS","*","BUPRENORPHINE",1992727200,"SPRINGBORO","VIVEKANAND","MANOCHA","OH","Physical Medicine and Rehabilitation",22,NA,22,NA,618,NA,4835.44,NA
"3420",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1205866530,"MIDDLEBURG HEIGHTS","MARK","BIGLER","OH","Family Practice",31,0,31,0,930,0,727.39,0
"3421",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1164426029,"COLUMBUS","ARTHUR","VARNER","OH","Internal Medicine",30.9,0,30,0,926,0,1126.83,0
"3422",11,NA,"*","S","METHADONE HCL","","METHADONE HCL",1255527495,"COLUMBUS","SUZZANE","KING","OH","Physician Assistant",48,31,48,31,920,685,440.1,272.5
"3423",NA,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1871524082,"CINCINNATI","PRUDENCE","TANTE-TAKOUGANG","OH","Internal Medicine",20,0,20,0,519,0,7408.45,0
"3424",NA,NA,"*","S","NALTREXONE HCL","*","NALTREXONE HCL",1508043639,"FAIRBORN","DANIELLE","GAINER","OH","Psychiatry",17,NA,17,NA,510,NA,704.65,NA
"3425",21,NA,"*","S","BUTRANS","","BUPRENORPHINE",1881629764,"WEST CHESTER","HUNGCHIH","LEE","OH","Anesthesiology",91,49,91,49,2482,1306,31469.84,15008.74
"3426",NA,0,"","S","METHADONE HCL","","METHADONE HCL",1417992785,"WESTERVILLE","JAMES","ENGLISH","OH","Family Practice",15,0,13,0,450,0,1072.84,0
"3427",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1225452832,"LANCASTER","MICHAEL","SCHETTER","OH","Physician Assistant",19,NA,19,NA,550,NA,346.62,NA
"3428",NA,NA,"#","S","BUPRENORPHINE-NALOXONE","#","BUPRENORPHINE HCL/NALOXONE HCL",1407813017,"CLEVELAND","DAVID","STREEM","OH","Psychiatry",23,NA,21,NA,544,NA,9932.02,NA
"3429",NA,0,"","S","NALTREXONE HCL","","NALTREXONE HCL",1962674259,"EATON","SARAH","FRANKS","OH","Physician Assistant",21,0,21,0,630,0,1203.35,0
"3430",13,0,"","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1861489940,"UPPER ARLINGTON","NINO","DIIULLO","OH","Emergency Medicine",87,0,87,0,1324,0,22337.91,0
"3431",NA,0,"","S","EMBEDA","","MORPHINE SULFATE/NALTREXONE",1497953749,"TOLEDO","JAMES","OTTING","OH","Physical Medicine and Rehabilitation",12,0,12,0,360,0,11924.79,0
"3432",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1316915085,"MEDINA","SUSAN","ARCENEAUX","OH","Physical Medicine and Rehabilitation",11,NA,11,NA,314,NA,216.96,NA
"3433",NA,NA,"#","S","BUTRANS","#","BUPRENORPHINE",1275749558,"OREGON","VENUGOPALA","BOMMANA","OH","Internal Medicine",12,NA,12,NA,301,NA,2356.75,NA
"3434",NA,NA,"*","S","BUTRANS","","BUPRENORPHINE",1770606063,"PERRYSBURG","MAHJABEEN","ISLAM","OH","Family Practice",13.9,13.9,13,13,392,392,6211.57,6211.57
"3435",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1891741872,"BEAVERCREEK","WARREN","LJUNGREN","OH","Family Practice",19,NA,19,NA,555,NA,521.44,NA
"3436",28,NA,"*","S","METHADONE HCL","","METHADONE HCL",1689879983,"MASSILLON","JAMESETTA","LEWIS","OH","Anesthesiology",57.3,19,57,19,1720,570,1204.82,253.99
"3437",NA,NA,"*","S","SUBOXONE","","BUPRENORPHINE HCL/NALOXONE HCL",1447202825,"WEST CHESTER","CRAIG","CLEVELAND","OH","Internal Medicine",92.7,17.2,89,16,2444,500,25679.82,1209.22
"3438",NA,NA,"*","S","METHADONE HCL","*","METHADONE HCL",1487973418,"GALION","RIPAL","PARIKH","OH","Physical Medicine and Rehabilitation",54,NA,52,NA,1480,NA,934.28,NA
